Topics,Alpha,Eta,Coherence
7,0.31,0.9099999999999999,-10.781825296263861
7,0.31,symmetric,-6.376053611944522
7,0.61,0.01,-2.8594876237106623
7,0.61,0.31,-5.473243988637152
7,0.61,0.61,-6.599991872739375
7,0.61,0.9099999999999999,-9.58158516452677
7,0.61,symmetric,-4.891680741956277
7,0.9099999999999999,0.01,-2.777115025111805
7,0.9099999999999999,0.31,-4.280484726188422
7,0.9099999999999999,0.61,-6.144867419784476
7,0.9099999999999999,0.9099999999999999,-8.531826170267903
7,0.9099999999999999,symmetric,-4.625161566098102
7,symmetric,0.01,-3.802645299408066
7,symmetric,0.31,-9.203493018842666
7,symmetric,0.61,-11.281393467071027
7,symmetric,0.9099999999999999,-10.556953905576801
7,symmetric,symmetric,-6.7151770357528155
7,asymmetric,0.01,-3.2715885673225378
7,asymmetric,0.31,-6.209183294217311
7,asymmetric,0.61,-10.964233295115886
7,asymmetric,0.9099999999999999,-10.726977464124518
7,asymmetric,symmetric,-6.15708318215574
8,0.01,0.01,-4.083000521170325
8,0.01,0.31,-9.439865509698215
8,0.01,0.61,-10.867394590808754
8,0.01,0.9099999999999999,-10.655245806714852
8,0.01,symmetric,-7.783604689532353
8,0.31,0.01,-3.1349347352230597
8,0.31,0.31,-7.659558991299357
8,0.31,0.61,-12.327284112105819
8,0.31,0.9099999999999999,-11.385219588940519
8,0.31,symmetric,-6.724437418790341
8,0.61,0.01,-3.066089986216965
8,0.61,0.31,-5.14591043982033
8,0.61,0.61,-8.724251083630541
8,0.61,0.9099999999999999,-12.813706743382365
8,0.61,symmetric,-4.805454793787729
8,0.9099999999999999,0.01,-2.738991225050211
8,0.9099999999999999,0.31,-4.319661931051925
8,0.9099999999999999,0.61,-8.39379257096163
8,0.9099999999999999,0.9099999999999999,-10.21228239629224
8,0.9099999999999999,symmetric,-4.558565761704816
8,symmetric,0.01,-3.7641723074685194
8,symmetric,0.31,-9.114640326715234
8,symmetric,0.61,-12.046803000737027
8,symmetric,0.9099999999999999,-10.786737224660214
8,symmetric,symmetric,-7.646995023312693
8,asymmetric,0.01,-3.7132669858821816
8,asymmetric,0.31,-6.774914729198885
8,asymmetric,0.61,-11.333890358422888
8,asymmetric,0.9099999999999999,-11.022517208722146
8,asymmetric,symmetric,-6.4476137049151205
9,0.01,0.01,-3.619383243112794
9,0.01,0.31,-9.332254749479278
9,0.01,0.61,-11.189696506824825
9,0.01,0.9099999999999999,-10.197683186057226
9,0.01,symmetric,-8.522465319418886
9,0.31,0.01,-3.435913926479454
9,0.31,0.31,-7.2916582795477405
9,0.31,0.61,-12.30972379368217
9,0.31,0.9099999999999999,-12.086357914853918
9,0.31,symmetric,-6.771165622714987
9,0.61,0.01,-3.2610551955778195
9,0.61,0.31,-5.12782229653235
9,0.61,0.61,-10.326528424656562
9,0.61,0.9099999999999999,-13.006360285766426
9,0.61,symmetric,-4.91510954669159
9,0.9099999999999999,0.01,-3.180584030439517
9,0.9099999999999999,0.31,-4.30444084393868
9,0.9099999999999999,0.61,-9.466002221065729
9,0.9099999999999999,0.9099999999999999,-11.392806237839935
9,0.9099999999999999,symmetric,-4.5719774284610155
9,symmetric,0.01,-3.5433960685349333
9,symmetric,0.31,-9.139089686704674
9,symmetric,0.61,-12.612512013325606
9,symmetric,0.9099999999999999,-13.279502061805722
9,symmetric,symmetric,-7.772082850052653
9,asymmetric,0.01,-3.7638728815960767
9,asymmetric,0.31,-7.5880744543152145
9,asymmetric,0.61,-9.817824182754636
9,asymmetric,0.9099999999999999,-12.455237622405162
9,asymmetric,symmetric,-7.3503754313418925
